               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,             0.02158,           0.0062457,           0.0012847,             0.64046,             0.61299,             0.62462,             0.29111,            0.040148,           0.0094059,           0.0031909,            0.003025,            0.003025,            0.003025
                 157,             0.02163,           0.0065761,           0.0014557,             0.65317,             0.53027,             0.61591,             0.31987,            0.039034,           0.0096666,           0.0045851,             0.00298,             0.00298,             0.00298
                 158,            0.021949,            0.006408,           0.0012673,             0.65419,             0.62278,             0.62402,             0.28517,            0.040087,           0.0098271,           0.0038965,            0.002935,            0.002935,            0.002935
                 159,            0.021757,           0.0064517,           0.0011065,             0.69597,              0.6823,             0.65529,             0.29046,            0.040634,           0.0092441,           0.0028675,             0.00289,             0.00289,             0.00289
                 160,            0.021503,           0.0063742,           0.0012009,             0.77027,             0.68294,             0.68936,             0.33657,            0.040862,           0.0089023,           0.0046693,            0.002845,            0.002845,            0.002845
                 161,             0.02149,           0.0063638,           0.0013734,             0.75085,             0.69897,             0.68155,             0.30506,            0.039915,           0.0090343,           0.0032127,              0.0028,              0.0028,              0.0028
                 162,            0.020719,           0.0063307,            0.001348,             0.69392,             0.66644,             0.66418,             0.30258,            0.040571,           0.0094185,            0.005422,            0.002755,            0.002755,            0.002755
                 163,             0.02187,           0.0064099,           0.0011737,             0.79083,             0.69739,             0.69136,             0.31476,            0.040535,           0.0090486,           0.0043599,             0.00271,             0.00271,             0.00271
                 164,            0.021949,           0.0064479,           0.0012018,             0.72177,             0.64615,             0.64397,             0.32803,            0.040521,           0.0092077,           0.0057036,            0.002665,            0.002665,            0.002665
                 165,            0.021667,            0.006275,            0.001095,             0.74374,              0.5276,             0.57675,             0.25794,            0.041517,           0.0091969,           0.0034314,             0.00262,             0.00262,             0.00262
                 166,            0.020878,           0.0065522,           0.0010163,             0.59628,             0.52744,             0.56514,             0.25457,            0.041822,           0.0094761,           0.0039172,            0.002575,            0.002575,            0.002575
                 167,             0.02036,           0.0062132,           0.0012808,             0.57401,             0.57377,             0.59906,             0.26248,            0.041226,           0.0099773,           0.0033905,             0.00253,             0.00253,             0.00253
                 168,            0.020865,           0.0061031,          0.00090331,             0.73006,             0.67561,             0.68861,             0.29136,             0.03935,           0.0091577,           0.0047959,            0.002485,            0.002485,            0.002485
                 169,            0.021426,           0.0064553,           0.0012918,             0.68117,             0.68194,             0.69448,             0.28806,            0.039671,           0.0088264,           0.0036268,             0.00244,             0.00244,             0.00244
                 170,            0.020665,           0.0061235,          0.00099889,             0.67424,              0.5833,             0.66201,             0.25823,            0.041265,           0.0096498,           0.0036393,            0.002395,            0.002395,            0.002395
                 171,            0.020932,           0.0062106,           0.0012913,             0.66202,             0.62611,             0.62598,             0.24672,            0.041467,           0.0094108,           0.0057243,             0.00235,             0.00235,             0.00235
                 172,            0.021064,           0.0062578,           0.0013973,             0.64774,             0.68457,             0.70385,             0.31626,            0.039389,           0.0092128,           0.0030937,            0.002305,            0.002305,            0.002305
                 173,            0.020568,           0.0061039,           0.0012927,               0.715,              0.6068,             0.67555,             0.31608,            0.039955,            0.010038,           0.0034916,             0.00226,             0.00226,             0.00226
                 174,            0.021267,           0.0064001,           0.0012035,             0.79263,             0.66465,             0.68559,             0.32899,            0.040203,            0.009517,            0.004061,            0.002215,            0.002215,            0.002215
                 175,            0.020875,           0.0063515,           0.0011506,             0.67579,             0.66508,             0.64153,             0.28276,            0.040702,           0.0094764,           0.0036193,             0.00217,             0.00217,             0.00217
                 176,            0.020711,           0.0060378,           0.0010081,              0.6362,             0.66847,             0.67129,             0.33021,             0.03839,           0.0095929,           0.0032531,            0.002125,            0.002125,            0.002125
                 177,            0.020252,           0.0058617,          0.00098588,             0.70202,             0.65328,             0.67468,             0.31143,             0.04003,           0.0094189,            0.003737,             0.00208,             0.00208,             0.00208
                 178,            0.020763,           0.0063051,           0.0012983,             0.75404,             0.67397,             0.66707,             0.31427,            0.040574,           0.0091786,           0.0039302,            0.002035,            0.002035,            0.002035
                 179,            0.019927,           0.0060468,           0.0010475,             0.78012,             0.69739,             0.67358,             0.30188,            0.040713,           0.0088818,           0.0035803,             0.00199,             0.00199,             0.00199
                 180,            0.020402,           0.0061329,            0.001181,              0.6773,             0.57406,             0.66678,             0.26682,            0.040384,           0.0096293,             0.00339,            0.001945,            0.001945,            0.001945
                 181,            0.020117,           0.0061146,           0.0011102,              0.7273,             0.64166,             0.64164,             0.29418,            0.041708,           0.0094494,           0.0035582,              0.0019,              0.0019,              0.0019
                 182,            0.020405,           0.0065061,           0.0012313,              0.7374,             0.67542,             0.65271,             0.28956,            0.041398,            0.009454,           0.0040002,            0.001855,            0.001855,            0.001855
                 183,            0.019964,           0.0061921,           0.0011337,             0.70991,             0.65025,             0.64141,             0.26453,            0.040588,           0.0092064,           0.0040928,             0.00181,             0.00181,             0.00181
                 184,            0.020038,           0.0062203,          0.00096685,              0.8276,             0.67971,             0.70111,             0.30955,            0.041536,           0.0086332,           0.0023688,            0.001765,            0.001765,            0.001765
                 185,            0.019605,           0.0058889,           0.0010397,             0.71098,              0.6694,             0.67032,             0.29415,            0.039885,           0.0090861,           0.0026399,             0.00172,             0.00172,             0.00172
                 186,            0.019926,           0.0059726,           0.0010689,             0.73445,              0.6507,             0.66537,             0.27401,            0.041347,           0.0093191,           0.0034248,            0.001675,            0.001675,            0.001675
                 187,            0.020959,           0.0065006,           0.0014209,             0.73332,             0.66655,             0.69627,             0.30786,            0.039695,           0.0092156,           0.0031846,             0.00163,             0.00163,             0.00163
                 188,            0.019933,           0.0061031,           0.0012109,             0.72931,              0.6619,             0.70567,             0.31997,            0.039691,           0.0088069,           0.0029798,            0.001585,            0.001585,            0.001585
                 189,            0.019896,           0.0061231,           0.0010052,             0.65167,             0.64236,             0.62481,             0.26551,            0.041495,           0.0091981,             0.00367,             0.00154,             0.00154,             0.00154
                 190,            0.019662,           0.0059217,           0.0011357,             0.66803,             0.63631,             0.62936,             0.30101,            0.041051,           0.0089042,           0.0034798,            0.001495,            0.001495,            0.001495
                 191,            0.019726,           0.0059304,           0.0011013,             0.57064,             0.57281,              0.6281,             0.25107,            0.040587,           0.0092749,           0.0020444,             0.00145,             0.00145,             0.00145
                 192,            0.020586,           0.0062245,           0.0012171,             0.82755,             0.64906,             0.67306,             0.30837,            0.040834,            0.008889,           0.0032293,            0.001405,            0.001405,            0.001405
                 193,            0.019401,           0.0058547,           0.0012747,             0.80745,             0.67668,             0.71092,              0.3233,            0.039923,           0.0090475,           0.0031476,             0.00136,             0.00136,             0.00136
                 194,            0.019966,           0.0059707,           0.0011238,             0.62317,              0.6375,             0.62359,              0.2785,            0.040529,           0.0092301,           0.0027463,            0.001315,            0.001315,            0.001315
                 195,            0.019652,           0.0059683,          0.00091185,             0.64516,             0.62693,             0.62807,             0.28174,            0.041692,           0.0093453,           0.0026218,             0.00127,             0.00127,             0.00127
                 196,            0.019347,           0.0060098,            0.001113,             0.66416,             0.64348,             0.64972,             0.30913,            0.040851,           0.0096261,           0.0028039,            0.001225,            0.001225,            0.001225
                 197,            0.019852,           0.0059032,           0.0010209,             0.68731,             0.58444,             0.61915,             0.29578,            0.042187,           0.0097466,           0.0032928,             0.00118,             0.00118,             0.00118
                 198,            0.019592,           0.0061469,           0.0011466,             0.74629,             0.64379,             0.65098,             0.30387,            0.041826,           0.0092193,           0.0033137,            0.001135,            0.001135,            0.001135
                 199,            0.019587,           0.0059391,          0.00096861,             0.81939,             0.66598,             0.67656,             0.31978,            0.041194,           0.0089107,           0.0032937,             0.00109,             0.00109,             0.00109
